x,y,filter_value,true_blob
-5.055949928970758123e+00,-5.682768827517899801e+00,-1.196601853069769739e+00,0.000000000000000000e+00
-8.278587380085525638e+00,-6.302194408892763278e+00,3.646850152561066927e-01,0.000000000000000000e+00
-6.043691884528586300e+00,-7.085313111298535027e+00,-1.656635705675860049e+00,0.000000000000000000e+00
-6.433153983730857561e+00,-7.790051597646620252e+00,-1.955451082126659745e+00,0.000000000000000000e+00
-3.304936552451419374e+00,-4.239634603673884783e+00,-1.188485428053589477e+00,0.000000000000000000e+00
-6.209674699250058438e+00,-5.583559677846603009e+00,-3.892360834371828004e-01,0.000000000000000000e+00
-6.991423836949230974e+00,-7.384233114806393772e+00,-1.287847336961599254e+00,0.000000000000000000e+00
-3.894037186548481522e+00,-3.396219864170408886e+00,-1.626776503844309385e-01,0.000000000000000000e+00
-8.242484517158015223e+00,-7.223321463020885957e+00,-3.710896889221839690e-01,0.000000000000000000e+00
-4.829496954869798131e+00,-3.950787559128984494e+00,4.791107663801976780e-04,0.000000000000000000e+00
-7.770162123283379074e+00,-5.872060993997307854e+00,3.756358252173221945e-01,0.000000000000000000e+00
-4.002866355329315340e+00,-7.791504107602118090e+00,-3.495525230307438669e+00,0.000000000000000000e+00
-8.197460573841459208e+00,-6.721668639102922782e+00,-1.134268655936259210e-02,0.000000000000000000e+00
-6.400611396049065149e+00,-5.062336652236256285e+00,1.350766137068089290e-01,0.000000000000000000e+00
-6.512908464098765116e+00,-8.182453616579534739e+00,-2.208649937990618817e+00,0.000000000000000000e+00
-5.489883319181568133e+00,-6.644612048759441336e+00,-1.666244413702959726e+00,0.000000000000000000e+00
-4.338400581959539259e+00,-6.593317338004963446e+00,-2.355706881941870723e+00,0.000000000000000000e+00
-6.716187883406199433e+00,-5.419077778959670688e+00,5.880917226438607537e-02,0.000000000000000000e+00
-4.593414270409646782e+00,-5.325436822729205488e+00,-1.212937198067029820e+00,0.000000000000000000e+00
-8.343658621982328327e+00,-5.580296547697407128e+00,9.646087036355456279e-01,0.000000000000000000e+00
-7.485539424301187239e+00,-5.861051068265830111e+00,2.039231886403445604e-01,0.000000000000000000e+00
-7.983627301097011575e+00,-5.655657480881029819e+00,6.782971212624853141e-01,0.000000000000000000e+00
-7.891545626806688141e+00,-7.724283148471758231e+00,-9.810404094394948871e-01,0.000000000000000000e+00
-4.772756527613905675e+00,-5.590871327431701232e+00,-1.304805875790170155e+00,0.000000000000000000e+00
-6.226074617648458265e+00,-4.278122958932604192e+00,6.315012419013429357e-01,0.000000000000000000e+00
-6.666957416447633733e+00,-6.025963270771793390e+00,-4.420688760143796636e-01,0.000000000000000000e+00
-5.893017123162475279e+00,-6.734245400508976687e+00,-1.480337241330697440e+00,0.000000000000000000e+00
-5.536464918812471936e+00,-6.596144989945916137e+00,-1.599235750546393220e+00,0.000000000000000000e+00
-5.956718079533454002e+00,-4.358442448578254691e+00,3.987706476345147522e-01,0.000000000000000000e+00
-7.596586381756557316e+00,-8.481837940592631853e+00,-1.754134810899394603e+00,0.000000000000000000e+00
-6.624361638024047316e+00,-6.404351283730227884e+00,-7.618982971778407443e-01,0.000000000000000000e+00
-6.851075974545422831e+00,-7.420223628555648432e+00,-1.404576028035830815e+00,0.000000000000000000e+00
-4.839426541518417224e+00,-5.257431609520920368e+00,-1.004519799987510842e+00,0.000000000000000000e+00
-7.966730344872480885e+00,-5.350164928354286253e+00,9.040355209211173859e-01,0.000000000000000000e+00
-2.732358111765339270e+00,-5.477146837161791737e+00,-2.508845360543961789e+00,0.000000000000000000e+00
-6.593855608409945113e+00,-6.228102792319677228e+00,-6.448070615594277966e-01,0.000000000000000000e+00
-5.911687813952338999e+00,-8.071050991838738753e+00,-2.503144699377828353e+00,0.000000000000000000e+00
-5.940426385116586161e+00,-6.463421331381916879e+00,-1.240709639952315868e+00,0.000000000000000000e+00
-3.222957596820608561e+00,-5.940542165312790779e+00,-2.556827423365395813e+00,0.000000000000000000e+00
-3.966644551655747808e+00,-7.129492730559581659e+00,-3.006093707807107940e+00,0.000000000000000000e+00
-4.930048159560057819e+00,-5.512660795240544864e+00,-1.144671258086708221e+00,0.000000000000000000e+00
-7.258325176871942119e+00,-5.908611943883541606e+00,2.323245384245391926e-02,0.000000000000000000e+00
-4.282491655054319502e+00,-6.222861804833510924e+00,-2.104393763342682799e+00,0.000000000000000000e+00
-8.631323519451855830e+00,-6.275747930472271641e+00,6.085193137040819655e-01,0.000000000000000000e+00
-7.569926266260335268e+00,-6.563289637548729516e+00,-2.861425405092526963e-01,0.000000000000000000e+00
-6.979287151019695656e+00,-8.144303435472163955e+00,-1.883794717727746093e+00,0.000000000000000000e+00
-8.263237008184288968e+00,-5.639765206491195393e+00,8.676564960778678781e-01,0.000000000000000000e+00
-4.647306865620270955e+00,-5.541811200415979854e+00,-1.346274899135880165e+00,0.000000000000000000e+00
-7.764921082785670947e+00,-7.753118987428274878e+00,-1.083541563926745166e+00,0.000000000000000000e+00
-4.529822449432562514e+00,-5.437940537352312198e+00,-1.340279013381034723e+00,0.000000000000000000e+00
-2.096872162477217305e+00,-5.117373909191217152e+00,-2.632810195152134547e+00,0.000000000000000000e+00
-5.482524096098159383e+00,-6.150504441446404513e+00,-1.288486362594494894e+00,0.000000000000000000e+00
-4.421454805214697359e+00,-5.096127118359689234e+00,-1.144352510345957308e+00,0.000000000000000000e+00
-4.320487696042590642e+00,-6.463894897011826401e+00,-2.266882555349699846e+00,0.000000000000000000e+00
-6.914433168519131812e+00,-6.664190084581569806e+00,-7.793181787257253967e-01,0.000000000000000000e+00
-4.025070112024200952e+00,-4.008411691452236525e+00,-5.535129834426308904e-01,0.000000000000000000e+00
-6.923589628277961872e+00,-6.599793233713759477e+00,-7.236795496066147360e-01,0.000000000000000000e+00
-5.636061053008261545e+00,-6.260090291435656873e+00,-1.276075727766499135e+00,0.000000000000000000e+00
-5.650205482942693536e+00,-8.671913565302824978e+00,-3.133767167408315846e+00,0.000000000000000000e+00
-7.672600989701908958e+00,-7.102026174489341592e+00,-6.380841006345409072e-01,0.000000000000000000e+00
-1.007837104138292617e+01,-7.552601457318926848e+00,5.366143817724882137e-01,0.000000000000000000e+00
-7.519044306820600987e+00,-6.388654235525426550e+00,-1.832025759735881887e-01,0.000000000000000000e+00
-4.397433193521942840e+00,-6.139380930239338063e+00,-1.966997805278637879e+00,0.000000000000000000e+00
-7.626238537027052899e+00,-6.225815234557583899e+00,1.070729488471289584e-02,0.000000000000000000e+00
-4.861760294823360695e+00,-7.062572476927428511e+00,-2.387479173816018818e+00,0.000000000000000000e+00
-7.132116590441134107e+00,-5.438400033495438102e+00,3.072363476767265844e-01,0.000000000000000000e+00
-6.019638634028003921e+00,-5.223874553972777335e+00,-2.311931744105835129e-01,0.000000000000000000e+00
-5.670320703237926807e+00,-5.124967458657335939e+00,-3.758446206389469135e-01,0.000000000000000000e+00
-7.610413402157127472e+00,-6.170367530591430061e+00,4.360037665782712235e-02,0.000000000000000000e+00
-6.934514984314958497e+00,-7.551467157284636578e+00,-1.453316180901116805e+00,0.000000000000000000e+00
-8.080516301559136139e+00,-5.377335398086976248e+00,9.550603053232854522e-01,0.000000000000000000e+00
-7.055116333261530315e+00,-7.330493209391859111e+00,-1.205922449286755294e+00,0.000000000000000000e+00
-5.585067923556513492e+00,-4.604403268851871900e+00,-2.693544805389239821e-02,0.000000000000000000e+00
-6.699884551577500069e+00,-4.311959382883879144e+00,9.053476501684817324e-01,0.000000000000000000e+00
-5.178331556244477163e+00,-4.998465401985571432e+00,-5.894835507862903334e-01,0.000000000000000000e+00
-8.327017362280919599e+00,-7.570443981957092561e+00,-5.862183041209165779e-01,0.000000000000000000e+00
-5.276751573612076029e+00,-5.859985028822285003e+00,-1.193939680068546227e+00,0.000000000000000000e+00
-5.243290326224830267e+00,-6.152277915830945965e+00,-1.441350819828862040e+00,0.000000000000000000e+00
-5.489817681542773720e+00,-5.760629584900419431e+00,-9.821212976648818760e-01,0.000000000000000000e+00
-4.390956405946130126e+00,-4.874574539206673052e+00,-9.921930135123702144e-01,0.000000000000000000e+00
-3.853432087009195595e+00,-4.365081823774852765e+00,-9.382481194461569363e-01,0.000000000000000000e+00
-8.511883383518487278e+00,-8.477887711109037383e+00,-1.171476851132216668e+00,0.000000000000000000e+00
-5.381076914263573485e+00,-4.821596993910757689e+00,-3.242089328613866339e-01,0.000000000000000000e+00
-2.955579704176086508e+00,-5.084988856508038779e+00,-2.063979481060266075e+00,0.000000000000000000e+00
-7.022726190500258703e+00,-7.172170781468932610e+00,-1.103898312996479669e+00,0.000000000000000000e+00
-6.131882849853114159e+00,-6.372363186105972410e+00,-1.048997055103855658e+00,0.000000000000000000e+00
-6.548977428448021776e+00,-3.591315622280213837e+00,1.367535055628427587e+00,0.000000000000000000e+00
-2.664964635010482752e+00,-4.312163885244894246e+00,-1.649874397758447131e+00,0.000000000000000000e+00
-6.999808454455508588e+00,-5.069353404299770993e+00,5.090801684244992131e-01,0.000000000000000000e+00
-4.787306253176225823e+00,-5.350874008320248620e+00,-1.109844762810699326e+00,0.000000000000000000e+00
-3.745333264651506511e+00,-5.018336281366837071e+00,-1.512291434535774748e+00,0.000000000000000000e+00
-4.534524792042175179e+00,-5.092865010339086673e+00,-1.070227589429572523e+00,0.000000000000000000e+00
-6.363578882453827745e+00,-8.178395200942413013e+00,-2.300070031885948829e+00,0.000000000000000000e+00
-6.148483309438199207e+00,-6.682696786949822609e+00,-1.278669972320089387e+00,0.000000000000000000e+00
-7.142845174691619725e+00,-4.089705369519973210e+00,1.357862172240474452e+00,0.000000000000000000e+00
-2.640446921479353559e+00,-4.041624948497629433e+00,-1.456014355682808903e+00,0.000000000000000000e+00
-4.929106643397066279e+00,-4.273436586280798366e+00,-1.861608398273951193e-01,0.000000000000000000e+00
-5.879918931618281164e+00,-5.744695426787502335e+00,-7.227620861123196239e-01,0.000000000000000000e+00
-7.496384971966653765e+00,-5.667781574945747636e+00,3.603733343465598260e-01,0.000000000000000000e+00
-6.557727869359386119e+00,-7.619257256779418341e+00,-1.744378663290697684e+00,0.000000000000000000e+00
-6.119220305244129854e+00,-6.107341521593499856e+00,-8.519000051746411506e-01,0.000000000000000000e+00
-2.766673527444103442e+00,-4.612599164361542492e+00,-1.817992560674784652e+00,0.000000000000000000e+00
-5.857865914507685901e+00,-5.687299046884926490e+00,-6.923045427624930914e-01,0.000000000000000000e+00
-6.032927806336267018e+00,-6.247010624278805047e+00,-1.014641597995303623e+00,0.000000000000000000e+00
-7.753288094755308890e+00,-6.351178926616904974e+00,-5.866268450673171528e-03,0.000000000000000000e+00
-7.781610067272969111e+00,-7.674809162151809971e+00,-1.012365007396313743e+00,0.000000000000000000e+00
-5.011973857484703920e+00,-5.434235902901326298e+00,-1.032095292302448453e+00,0.000000000000000000e+00
-8.830738961368084006e+00,-6.421361923574120389e+00,6.220976946589718004e-01,0.000000000000000000e+00
-3.927050982406957935e+00,-4.526615118494610179e+00,-1.016649725316014719e+00,0.000000000000000000e+00
-4.390496290077150476e+00,-5.797482964940389394e+00,-1.706776088861360785e+00,0.000000000000000000e+00
-7.851669672031214020e+00,-7.481380333392948501e+00,-8.182949641986355660e-01,0.000000000000000000e+00
-5.276222380454364647e+00,-5.474209221330992747e+00,-8.957007831104141227e-01,0.000000000000000000e+00
-3.454646951841106706e+00,-4.431925770331635484e+00,-1.242508297572620046e+00,0.000000000000000000e+00
-6.827057357053751829e+00,-7.575091647055762323e+00,-1.539646757632608276e+00,0.000000000000000000e+00
-6.385999627961629344e+00,-5.776326996038478434e+00,-4.267741481750491617e-01,0.000000000000000000e+00
-6.602176084392404221e+00,-6.752680121905480171e+00,-1.045538674963925052e+00,0.000000000000000000e+00
-5.860007407501962362e+00,-6.592014454517777899e+00,-1.391159561910099374e+00,0.000000000000000000e+00
-6.817776012622609905e+00,-5.704893869679506402e+00,-9.807083491662062225e-02,0.000000000000000000e+00
-6.501036304711091063e+00,-5.755168400796440764e+00,-3.375527279632172806e-01,0.000000000000000000e+00
-6.146248265124997445e+00,-7.383305647936650118e+00,-1.822326628689388217e+00,0.000000000000000000e+00
-6.027035272033157476e+00,-4.274964993684234216e+00,5.079061367642644376e-01,0.000000000000000000e+00
-8.859550469223410829e+00,-8.820129988123307285e+00,-1.216201822426407730e+00,0.000000000000000000e+00
-8.871305014237558240e+00,-6.242889339765540058e+00,7.859158112838243726e-01,0.000000000000000000e+00
-6.010883646761877586e+00,-6.142375977576496560e+00,-9.476180443274557774e-01,0.000000000000000000e+00
-4.605583393730436903e+00,-3.988812166580909757e+00,-1.707408403849019207e-01,0.000000000000000000e+00
-7.937963441477104531e+00,-6.643925254471126252e+00,-1.154960172353128589e-01,0.000000000000000000e+00
-7.614155494743126695e+00,-7.230866345181204302e+00,-7.748107872503012805e-01,0.000000000000000000e+00
-5.791963465943459788e+00,-4.264582696147825480e+00,3.670852406850446115e-01,0.000000000000000000e+00
-3.320020265514417535e+00,-6.144316029977056282e+00,-2.653075943469033859e+00,0.000000000000000000e+00
-3.029368429707758548e+00,-5.669770371659548225e+00,-2.469849593649378949e+00,0.000000000000000000e+00
-3.328428233440070105e+00,-5.853569658061702263e+00,-2.422726423678467800e+00,0.000000000000000000e+00
-5.614123133307058922e+00,-5.523498235289535430e+00,-7.198768491714568896e-01,0.000000000000000000e+00
-6.611761086286839451e+00,-4.894842341647897221e+00,3.984180212213707106e-01,0.000000000000000000e+00
-6.805715523931334054e+00,-6.666462609189162336e+00,-8.499211367541419371e-01,0.000000000000000000e+00
-4.576125098281651482e+00,-5.824852811302242195e+00,-1.610412004915683148e+00,0.000000000000000000e+00
-5.561214721574054387e+00,-5.940732085491613468e+00,-1.076301638741889333e+00,0.000000000000000000e+00
-5.265813205043501810e+00,-5.418305159213998579e+00,-8.590249094154255305e-01,0.000000000000000000e+00
-8.669012411388626660e+00,-5.457329204143895218e+00,1.265806491397899691e+00,0.000000000000000000e+00
-8.243279668516670711e+00,-7.950176832423808904e+00,-9.331411876474275946e-01,0.000000000000000000e+00
-6.048546926323730588e+00,-5.903785432435734393e+00,-7.391093384712744685e-01,0.000000000000000000e+00
-6.659418626253048146e+00,-5.065236102600874091e+00,2.967190814904074880e-01,0.000000000000000000e+00
-8.283843382261185440e+00,-6.710005960921334278e+00,5.238458706746117188e-02,0.000000000000000000e+00
-6.929848544315820646e+00,-6.145965208164124505e+00,-3.684726544882238053e-01,0.000000000000000000e+00
-6.071706833608551790e+00,-7.218036544332345095e+00,-1.741617850998133488e+00,0.000000000000000000e+00
-4.845860665775496123e+00,-5.812604637963191045e+00,-1.430125687044426108e+00,0.000000000000000000e+00
-6.129578562933609476e+00,-6.278057041172338870e+00,-9.774672874297694047e-01,0.000000000000000000e+00
-6.174292404305790960e+00,-6.050491087698967263e+00,-7.730264625844563975e-01,0.000000000000000000e+00
-5.176557443835069883e+00,-4.781604011763098683e+00,-4.227655299300288050e-01,0.000000000000000000e+00
-8.308198392872611748e+00,-7.631630226263627748e+00,-6.454907271158334403e-01,0.000000000000000000e+00
-7.550193646141089232e+00,-5.802852744722224010e+00,2.899077025170176958e-01,0.000000000000000000e+00
-4.286001282217764441e+00,-6.352432191002421291e+00,-2.202453280929097534e+00,0.000000000000000000e+00
-7.570071364081425003e+00,-6.822116617788419823e+00,-4.863716896729163297e-01,0.000000000000000000e+00
-6.613711810754367093e+00,-6.013031890362062981e+00,-4.657776694476070678e-01,0.000000000000000000e+00
-5.958537007503089455e+00,-4.735087436444107567e+00,1.084153239955206877e-01,0.000000000000000000e+00
-7.478985803543893418e+00,-7.179300045196633562e+00,-8.204952295490938186e-01,0.000000000000000000e+00
-6.025563950256343837e+00,-7.847721256629579756e+00,-2.258186347767372482e+00,0.000000000000000000e+00
-5.344701264890863612e+00,-5.813354764544166109e+00,-1.114821534312673723e+00,0.000000000000000000e+00
-5.434397805798528047e+00,-4.036771239551146806e+00,3.169774918581289569e-01,0.000000000000000000e+00
-5.934272454944773401e+00,-3.517958403639109832e+00,1.035055991363617700e+00,0.000000000000000000e+00
-6.987926968788667814e+00,-7.630085273597000395e+00,-1.480340758849298943e+00,0.000000000000000000e+00
-6.429747249617404847e+00,-7.334818563249235979e+00,-1.605277425098324162e+00,0.000000000000000000e+00
-6.966704914103179824e+00,-5.616471752152660812e+00,6.467151683329330769e-02,0.000000000000000000e+00
-5.449931612719435492e+00,-6.694372312020304250e+00,-1.730055662981071052e+00,0.000000000000000000e+00
